order_line_id,order_id,customer_id,product_id,order_date,quantity,unit_price
3899,1952,489,39,2023-10-22,2,205.98
3900,1953,514,11,2024-09-28,3,274.53
3901,1953,514,98,2024-09-28,4,30.99
3902,1954,520,120,2024-03-21,1,178.99
3903,1955,614,1,2023-02-20,3,205.80
3904,1956,387,163,2023-12-20,3,381.41
3905,1957,371,133,2025-01-11,3,132.37
3906,1958,154,97,2024-02-19,5,378.95
3907,1958,154,32,2024-02-19,2,424.57
3908,1958,154,106,2024-02-19,2,481.06
3909,1959,524,83,2023-08-22,3,141.22
3910,1959,524,170,2023-08-22,1,368.98
3911,1960,318,44,2025-04-21,5,147.78
3912,1960,318,97,2025-04-21,1,378.95
3913,1961,732,161,2023-02-10,4,185.84
3914,1961,732,14,2023-02-10,4,61.58
3915,1961,732,54,2023-02-10,2,96.96
3916,1962,617,158,2025-05-26,5,64.99
3917,1962,617,118,2025-05-26,5,10.91
3918,1963,806,198,2023-01-18,5,383.28
3919,1963,806,200,2023-01-18,5,140.57
3920,1964,129,16,2023-03-08,3,411.89
3921,1965,951,101,2023-05-06,3,192.99
3922,1966,128,143,2025-06-30,5,113.09
3923,1966,128,190,2025-06-30,1,230.80
3924,1966,128,67,2025-06-30,3,308.44
3925,1967,182,122,2024-07-14,4,16.72
3926,1967,182,64,2024-07-14,5,264.05
3927,1967,182,50,2024-07-14,4,430.77
3928,1968,783,136,2023-07-12,1,497.99
3929,1968,783,103,2023-07-12,3,267.56
3930,1968,783,63,2023-07-12,2,235.13
3931,1969,68,179,2023-05-25,4,205.72
3932,1969,68,159,2023-05-25,3,170.04
3933,1969,68,186,2023-05-25,2,454.04
3934,1970,586,172,2024-10-22,3,361.26
3935,1970,586,105,2024-10-22,3,194.08
3936,1970,586,41,2024-10-22,1,240.05
3937,1971,901,194,2024-03-05,2,36.23
3938,1972,740,136,2025-01-12,4,497.99
3939,1972,740,55,2025-01-12,1,291.07
3940,1973,984,65,2025-03-07,1,126.38
3941,1973,984,119,2025-03-07,1,265.00
3942,1974,299,100,2024-10-08,2,240.74
3943,1974,299,91,2024-10-08,3,483.83
3944,1975,888,11,2025-06-13,2,274.53
3945,1975,888,104,2025-06-13,2,10.86
3946,1976,692,88,2024-01-13,5,392.34
3947,1976,692,175,2024-01-13,2,252.33
3948,1976,692,76,2024-01-13,2,291.17
3949,1977,24,22,2024-11-15,4,444.18
3950,1977,24,97,2024-11-15,3,378.95
3951,1977,24,106,2024-11-15,3,481.06
3952,1978,526,136,2024-08-12,5,497.99
3953,1978,526,6,2024-08-12,2,276.22
3954,1979,112,62,2024-01-13,5,75.32
3955,1979,112,179,2024-01-13,5,205.72
3956,1979,112,133,2024-01-13,2,132.37
3957,1980,340,35,2025-01-12,4,59.29
3958,1980,340,157,2025-01-12,1,195.28
3959,1981,705,10,2023-12-15,3,285.76
3960,1981,705,176,2023-12-15,1,483.44
3961,1981,705,75,2023-12-15,2,35.39
3962,1982,939,54,2023-08-10,3,96.96
3963,1983,849,66,2024-06-22,5,343.61
3964,1984,905,32,2024-12-26,4,424.57
3965,1984,905,187,2024-12-26,2,125.12
3966,1985,826,24,2023-04-15,1,229.21
3967,1986,615,135,2024-04-10,4,194.48
3968,1986,615,185,2024-04-10,1,328.64
3969,1986,615,140,2024-04-10,1,307.09
3970,1987,1000,62,2023-07-23,5,75.32
3971,1987,1000,24,2023-07-23,2,229.21
3972,1987,1000,127,2023-07-23,2,191.09
3973,1988,415,83,2024-10-21,2,141.22
3974,1989,904,9,2024-02-21,1,393.23
3975,1990,941,157,2025-02-07,5,195.28
3976,1991,777,100,2023-12-02,1,240.74
3977,1991,777,119,2023-12-02,5,265.00
3978,1992,798,185,2024-07-19,5,328.64
3979,1992,798,3,2024-07-19,1,397.24
3980,1993,214,7,2025-04-20,1,194.98
3981,1994,110,200,2023-12-09,4,140.57
3982,1994,110,29,2023-12-09,5,360.30
3983,1994,110,33,2023-12-09,5,35.88
3984,1995,947,63,2023-01-14,4,235.13
3985,1995,947,86,2023-01-14,4,331.27
3986,1995,947,164,2023-01-14,4,325.65
3987,1996,747,153,2023-10-18,1,260.10
3988,1996,747,186,2023-10-18,4,454.04
3989,1997,904,175,2024-09-27,2,252.33
3990,1998,377,89,2024-09-16,2,245.02
3991,1998,377,15,2024-09-16,1,166.05
3992,1999,619,32,2023-03-14,5,424.57
3993,1999,619,164,2023-03-14,5,325.65
3994,2000,112,75,2024-07-06,2,35.39
3995,2000,112,60,2024-07-06,4,61.01
3996,2001,489,7,2023-12-18,5,194.98
3997,2001,489,36,2023-12-18,4,433.50
3998,2001,489,50,2023-12-18,2,430.77
3999,2002,162,156,2023-08-09,5,272.35
4000,2002,162,130,2023-08-09,2,331.93
4001,2002,162,19,2023-08-09,2,344.32
4002,2003,282,87,2023-12-10,4,404.87
4003,2003,282,20,2023-12-10,1,167.06
4004,2004,957,179,2023-02-07,3,205.72
4005,2004,957,34,2023-02-07,5,5.41
4006,2005,418,11,2025-02-04,3,274.53
4007,2005,418,162,2025-02-04,1,44.82
4008,2005,418,200,2025-02-04,3,140.57
4009,2006,505,110,2024-02-09,4,170.80
4010,2007,48,178,2024-06-15,1,172.16
4011,2007,48,30,2024-06-15,2,495.18
4012,2007,48,110,2024-06-15,1,170.80
4013,2008,967,15,2023-07-17,5,166.05
4014,2009,370,102,2024-02-04,5,239.91
4015,2010,838,196,2025-06-11,1,165.49
4016,2011,158,117,2024-12-02,1,338.03
4017,2011,158,83,2024-12-02,2,141.22
4018,2012,976,197,2023-06-29,2,164.18
4019,2013,920,92,2023-12-15,1,419.61
4020,2013,920,111,2023-12-15,5,402.14
4021,2014,188,147,2024-03-22,1,389.72
4022,2014,188,125,2024-03-22,4,355.49
4023,2014,188,109,2024-03-22,5,307.18
4024,2015,925,160,2023-05-27,2,203.29
4025,2015,925,135,2023-05-27,3,194.48
4026,2015,925,75,2023-05-27,1,35.39
4027,2016,248,142,2023-11-08,1,76.21
4028,2017,459,50,2025-03-09,3,430.77
4029,2017,459,77,2025-03-09,2,329.87
4030,2017,459,123,2025-03-09,5,33.15
4031,2018,916,35,2024-06-25,4,59.29
4032,2018,916,12,2024-06-25,2,90.67
4033,2018,916,60,2024-06-25,3,61.01
4034,2019,742,14,2023-05-08,1,61.58
4035,2019,742,171,2023-05-08,3,22.66
4036,2019,742,116,2023-05-08,1,160.06
4037,2020,842,130,2023-02-18,3,331.93
4038,2020,842,145,2023-02-18,5,56.12
4039,2020,842,182,2023-02-18,1,371.81
4040,2021,293,47,2024-08-10,1,362.05
4041,2021,293,183,2024-08-10,4,462.77
4042,2022,597,43,2025-04-06,4,420.77
4043,2022,597,194,2025-04-06,5,36.23
4044,2023,587,161,2024-09-30,4,185.84
4045,2023,587,197,2024-09-30,5,164.18
4046,2023,587,147,2024-09-30,4,389.72
4047,2024,304,142,2025-04-30,5,76.21
4048,2024,304,195,2025-04-30,5,215.96
4049,2024,304,191,2025-04-30,4,418.49
4050,2025,911,76,2024-06-18,2,291.17
4051,2026,803,149,2024-01-10,4,328.16
4052,2026,803,164,2024-01-10,5,325.65
4053,2026,803,64,2024-01-10,2,264.05
4054,2027,579,76,2023-04-16,1,291.17
4055,2027,579,198,2023-04-16,5,383.28
4056,2028,584,50,2024-09-25,2,430.77
4057,2028,584,49,2024-09-25,1,46.90
4058,2029,860,58,2025-03-10,3,21.55
4059,2030,795,104,2024-03-16,5,10.86
4060,2031,984,105,2023-02-26,5,194.08
4061,2031,984,180,2023-02-26,1,404.51
4062,2031,984,143,2023-02-26,4,113.09
4063,2032,408,31,2024-10-17,4,307.68
4064,2033,996,165,2023-02-01,4,279.46
4065,2033,996,45,2023-02-01,2,71.46
4066,2034,576,59,2025-01-11,5,286.22
4067,2034,576,156,2025-01-11,2,272.35
4068,2035,687,155,2024-11-09,3,422.79
4069,2035,687,167,2024-11-09,2,349.45
4070,2036,142,144,2024-11-04,1,456.73
4071,2036,142,73,2024-11-04,1,349.04
4072,2036,142,89,2024-11-04,4,245.02
4073,2037,121,178,2023-05-26,5,172.16
4074,2037,121,157,2023-05-26,4,195.28
4075,2037,121,88,2023-05-26,1,392.34
4076,2038,824,38,2025-05-19,4,314.47
4077,2038,824,152,2025-05-19,3,452.78
4078,2038,824,140,2025-05-19,2,307.09
4079,2039,677,24,2023-09-30,5,229.21
4080,2039,677,98,2023-09-30,5,30.99
4081,2040,353,162,2024-02-21,1,44.82
4082,2040,353,56,2024-02-21,1,357.49
4083,2041,494,110,2025-04-08,1,170.80
4084,2041,494,173,2025-04-08,2,247.16
4085,2041,494,197,2025-04-08,2,164.18
4086,2042,322,87,2024-08-08,1,404.87
4087,2042,322,65,2024-08-08,2,126.38
4088,2042,322,199,2024-08-08,3,171.06
4089,2043,555,62,2023-06-02,5,75.32
4090,2043,555,198,2023-06-02,3,383.28
4091,2044,279,11,2024-10-03,1,274.53
4092,2044,279,43,2024-10-03,4,420.77
4093,2044,279,193,2024-10-03,2,61.51
4094,2045,7,132,2024-11-14,4,385.82
4095,2046,401,100,2025-06-25,1,240.74
4096,2046,401,15,2025-06-25,1,166.05
4097,2046,401,196,2025-06-25,4,165.49
4098,2047,207,21,2023-03-18,2,49.80
4099,2047,207,157,2023-03-18,3,195.28
4100,2047,207,7,2023-03-18,1,194.98
4101,2048,385,15,2024-06-24,5,166.05
4102,2049,286,76,2023-03-24,5,291.17
4103,2049,286,19,2023-03-24,3,344.32
4104,2049,286,14,2023-03-24,4,61.58
4105,2050,793,162,2023-07-01,5,44.82
4106,2050,793,51,2023-07-01,5,313.50
4107,2051,658,161,2024-02-26,2,185.84
4108,2051,658,13,2024-02-26,3,370.98
4109,2052,653,70,2023-10-14,1,289.10
4110,2053,452,154,2024-03-29,3,241.67
4111,2053,452,101,2024-03-29,2,192.99
4112,2054,732,36,2024-04-04,4,433.50
4113,2055,688,153,2023-05-14,2,260.10
4114,2055,688,89,2023-05-14,1,245.02
4115,2056,818,191,2023-04-05,4,418.49
4116,2056,818,186,2023-04-05,4,454.04
4117,2056,818,99,2023-04-05,1,202.37
4118,2057,579,155,2024-12-17,1,422.79
4119,2058,24,135,2024-02-11,5,194.48
4120,2058,24,68,2024-02-11,1,269.83
4121,2059,204,117,2023-07-27,2,338.03
4122,2060,960,81,2023-05-16,3,426.46
4123,2061,953,52,2023-06-25,3,257.15
4124,2061,953,103,2023-06-25,1,267.56
4125,2061,953,120,2023-06-25,5,178.99
4126,2062,476,53,2023-01-11,2,195.42
4127,2063,105,155,2023-03-22,2,422.79
4128,2063,105,1,2023-03-22,4,205.80
4129,2063,105,29,2023-03-22,2,360.30
4130,2064,244,132,2025-04-24,3,385.82
4131,2064,244,34,2025-04-24,4,5.41
4132,2065,560,89,2024-08-10,4,245.02
4133,2065,560,32,2024-08-10,2,424.57
4134,2066,459,171,2023-03-18,5,22.66
4135,2067,315,152,2023-09-28,1,452.78
4136,2067,315,186,2023-09-28,2,454.04
4137,2068,331,37,2023-02-18,4,218.69
4138,2068,331,76,2023-02-18,5,291.17
4139,2068,331,12,2023-02-18,1,90.67
4140,2069,283,14,2023-10-19,2,61.58
4141,2069,283,116,2023-10-19,2,160.06
4142,2070,257,27,2025-05-01,4,153.36
4143,2070,257,121,2025-05-01,5,129.68
4144,2070,257,28,2025-05-01,2,459.65
4145,2071,759,128,2025-03-20,5,448.51
4146,2071,759,44,2025-03-20,2,147.78
4147,2072,15,42,2025-05-03,1,279.92
4148,2073,916,151,2025-04-20,5,136.88
4149,2073,916,47,2025-04-20,1,362.05
4150,2074,199,133,2023-09-25,4,132.37
4151,2074,199,44,2023-09-25,5,147.78
4152,2074,199,140,2023-09-25,3,307.09
4153,2075,850,188,2024-05-18,5,12.10
4154,2075,850,113,2024-05-18,2,233.24
4155,2075,850,195,2024-05-18,4,215.96
4156,2076,896,139,2025-04-22,2,248.39
4157,2077,869,46,2024-06-11,5,325.94
4158,2078,327,8,2024-02-23,3,108.07
4159,2078,327,59,2024-02-23,5,286.22
4160,2078,327,193,2024-02-23,4,61.51
4161,2079,24,180,2024-05-19,5,404.51
4162,2079,24,140,2024-05-19,4,307.09
4163,2079,24,104,2024-05-19,1,10.86
4164,2080,490,16,2024-12-17,4,411.89
4165,2080,490,128,2024-12-17,2,448.51
4166,2081,531,38,2025-03-09,1,314.47
4167,2081,531,94,2025-03-09,1,332.02
4168,2082,554,22,2023-05-28,2,444.18
4169,2082,554,47,2023-05-28,2,362.05
4170,2083,358,173,2023-12-02,2,247.16
4171,2083,358,23,2023-12-02,4,379.74
4172,2083,358,174,2023-12-02,3,397.40
4173,2084,796,139,2023-12-10,4,248.39
4174,2085,704,104,2023-09-29,5,10.86
4175,2086,751,134,2023-03-16,2,142.25
4176,2087,585,84,2023-05-23,5,12.02
4177,2088,993,194,2024-04-12,5,36.23
4178,2088,993,11,2024-04-12,5,274.53
4179,2089,548,175,2025-03-02,3,252.33
4180,2089,548,61,2025-03-02,4,481.05
4181,2089,548,160,2025-03-02,5,203.29
4182,2090,296,140,2025-03-13,1,307.09
4183,2090,296,41,2025-03-13,2,240.05
4184,2090,296,10,2025-03-13,3,285.76
4185,2091,975,178,2024-09-11,2,172.16
4186,2092,862,111,2024-07-09,5,402.14
4187,2092,862,184,2024-07-09,3,369.04
4188,2092,862,130,2024-07-09,3,331.93
4189,2093,134,156,2023-11-02,3,272.35
4190,2093,134,189,2023-11-02,5,452.80
4191,2093,134,132,2023-11-02,5,385.82
4192,2094,68,22,2024-10-24,3,444.18
4193,2094,68,89,2024-10-24,4,245.02
4194,2094,68,161,2024-10-24,5,185.84
4195,2095,469,193,2025-04-09,1,61.51
4196,2095,469,178,2025-04-09,4,172.16
4197,2095,469,24,2025-04-09,3,229.21
4198,2096,241,103,2024-07-11,4,267.56
4199,2097,490,139,2023-07-20,2,248.39
4200,2097,490,7,2023-07-20,5,194.98
4201,2098,282,200,2024-01-25,1,140.57
4202,2098,282,158,2024-01-25,1,64.99
4203,2099,643,119,2024-11-10,4,265.00
4204,2099,643,157,2024-11-10,5,195.28
4205,2099,643,127,2024-11-10,4,191.09
4206,2100,154,160,2025-05-27,5,203.29
4207,2100,154,112,2025-05-27,5,328.89
4208,2100,154,128,2025-05-27,2,448.51
4209,2101,328,148,2024-06-12,2,448.76
4210,2102,768,165,2023-02-09,5,279.46
4211,2102,768,82,2023-02-09,5,129.76
4212,2103,409,48,2024-10-20,2,330.66
4213,2104,54,69,2024-12-13,1,237.08
4214,2104,54,170,2024-12-13,3,368.98
4215,2105,391,159,2025-01-15,3,170.04
4216,2105,391,176,2025-01-15,4,483.44
4217,2106,40,173,2023-02-01,1,247.16
4218,2106,40,43,2023-02-01,3,420.77
4219,2106,40,139,2023-02-01,2,248.39
4220,2107,351,96,2025-05-22,3,31.88
4221,2107,351,65,2025-05-22,2,126.38
4222,2107,351,135,2025-05-22,4,194.48
4223,2108,608,51,2024-02-08,2,313.50
4224,2108,608,91,2024-02-08,5,483.83
4225,2109,191,64,2024-10-15,2,264.05
4226,2109,191,175,2024-10-15,5,252.33
4227,2110,590,69,2025-05-17,4,237.08
4228,2110,590,57,2025-05-17,2,208.35
4229,2110,590,140,2025-05-17,5,307.09
4230,2111,349,43,2024-02-19,3,420.77
4231,2112,701,84,2024-11-27,2,12.02
4232,2113,780,185,2023-12-12,4,328.64
4233,2113,780,46,2023-12-12,3,325.94
4234,2113,780,100,2023-12-12,2,240.74
4235,2114,176,151,2024-02-18,2,136.88
4236,2114,176,178,2024-02-18,2,172.16
4237,2114,176,88,2024-02-18,5,392.34
4238,2115,801,95,2024-12-03,1,109.36
4239,2115,801,58,2024-12-03,5,21.55
4240,2115,801,28,2024-12-03,5,459.65
4241,2116,401,94,2024-01-14,1,332.02
4242,2116,401,166,2024-01-14,4,332.05
4243,2116,401,133,2024-01-14,3,132.37
4244,2117,973,144,2025-05-20,3,456.73
4245,2117,973,5,2025-05-20,5,123.08
4246,2118,775,198,2024-05-14,3,383.28
4247,2118,775,67,2024-05-14,2,308.44
4248,2119,199,161,2023-11-10,5,185.84
4249,2120,899,132,2024-11-22,5,385.82
4250,2121,949,29,2025-05-02,4,360.30
4251,2122,496,13,2023-06-18,2,370.98
4252,2122,496,134,2023-06-18,3,142.25
4253,2122,496,149,2023-06-18,2,328.16
4254,2123,813,23,2023-02-08,3,379.74
4255,2123,813,54,2023-02-08,4,96.96
4256,2124,91,76,2023-11-30,4,291.17
4257,2124,91,28,2023-11-30,3,459.65
4258,2125,208,56,2023-04-20,2,357.49
4259,2125,208,94,2023-04-20,5,332.02
4260,2126,838,122,2024-03-05,5,16.72
4261,2127,244,110,2025-03-28,4,170.80
4262,2128,47,159,2023-01-17,3,170.04
4263,2128,47,39,2023-01-17,1,205.98
4264,2129,974,23,2025-02-27,1,379.74
4265,2129,974,199,2025-02-27,3,171.06
4266,2130,468,158,2024-01-28,5,64.99
4267,2131,713,135,2024-08-28,4,194.48
4268,2132,62,188,2024-09-11,2,12.10
4269,2132,62,194,2024-09-11,4,36.23
4270,2132,62,2,2024-09-11,3,166.30
4271,2133,133,132,2023-08-29,5,385.82
4272,2133,133,143,2023-08-29,3,113.09
4273,2134,167,36,2025-06-30,3,433.50
4274,2134,167,143,2025-06-30,4,113.09
4275,2135,60,198,2023-11-29,5,383.28
4276,2135,60,130,2023-11-29,4,331.93
4277,2136,552,72,2024-03-28,3,148.15
4278,2136,552,43,2024-03-28,2,420.77
4279,2137,724,131,2023-12-12,3,321.19
4280,2137,724,190,2023-12-12,3,230.80
4281,2138,648,188,2023-12-14,5,12.10
4282,2138,648,109,2023-12-14,3,307.18
4283,2138,648,82,2023-12-14,5,129.76
4284,2139,183,33,2024-05-29,3,35.88
4285,2139,183,158,2024-05-29,1,64.99
4286,2140,832,110,2024-12-10,3,170.80
4287,2141,140,2,2025-05-21,1,166.30
4288,2142,160,79,2025-03-31,3,146.96
4289,2143,236,166,2024-08-23,2,332.05
4290,2143,236,19,2024-08-23,2,344.32
4291,2143,236,34,2024-08-23,1,5.41
4292,2144,890,18,2023-11-21,2,39.45
4293,2144,890,2,2023-11-21,3,166.30
4294,2145,493,134,2023-02-04,2,142.25
4295,2145,493,163,2023-02-04,4,381.41
4296,2146,756,175,2023-07-06,1,252.33
4297,2146,756,73,2023-07-06,3,349.04
4298,2146,756,73,2023-07-06,5,349.04
4299,2147,632,99,2024-01-28,5,202.37
4300,2147,632,159,2024-01-28,4,170.04
4301,2147,632,37,2024-01-28,4,218.69
4302,2148,960,109,2023-08-16,4,307.18
4303,2148,960,164,2023-08-16,4,325.65
4304,2148,960,185,2023-08-16,3,328.64
4305,2149,424,192,2023-06-03,1,409.80
4306,2149,424,34,2023-06-03,3,5.41
4307,2149,424,132,2023-06-03,2,385.82
4308,2150,295,18,2023-08-03,5,39.45
4309,2150,295,56,2023-08-03,2,357.49
4310,2151,557,28,2025-04-07,2,459.65
4311,2151,557,49,2025-04-07,1,46.90
4312,2151,557,33,2025-04-07,2,35.88
4313,2152,147,166,2025-06-18,1,332.05
4314,2152,147,161,2025-06-18,3,185.84
4315,2152,147,160,2025-06-18,1,203.29
4316,2153,387,3,2025-01-26,1,397.24
4317,2154,251,68,2024-03-01,4,269.83
4318,2154,251,41,2024-03-01,2,240.05
4319,2154,251,184,2024-03-01,5,369.04
4320,2155,354,137,2023-01-25,2,478.01
4321,2155,354,197,2023-01-25,4,164.18
4322,2156,532,23,2024-12-24,4,379.74
4323,2156,532,46,2024-12-24,2,325.94
4324,2157,492,83,2024-04-20,3,141.22
4325,2157,492,192,2024-04-20,3,409.80
4326,2158,643,124,2023-09-30,2,475.48
4327,2158,643,98,2023-09-30,2,30.99
4328,2158,643,147,2023-09-30,1,389.72
4329,2159,146,24,2024-09-25,5,229.21
4330,2159,146,199,2024-09-25,4,171.06
4331,2160,922,142,2024-11-04,2,76.21
4332,2160,922,187,2024-11-04,1,125.12
4333,2161,55,47,2024-07-16,4,362.05
4334,2161,55,31,2024-07-16,4,307.68
4335,2162,65,176,2024-04-13,2,483.44
4336,2163,454,184,2025-03-17,2,369.04
4337,2164,672,48,2024-08-19,1,330.66
4338,2164,672,84,2024-08-19,2,12.02
4339,2164,672,45,2024-08-19,2,71.46
4340,2165,979,158,2024-08-03,2,64.99
4341,2165,979,190,2024-08-03,4,230.80
4342,2165,979,44,2024-08-03,1,147.78
4343,2166,438,84,2025-03-29,5,12.02
4344,2166,438,20,2025-03-29,3,167.06
4345,2166,438,61,2025-03-29,5,481.05
4346,2167,148,43,2023-08-31,3,420.77
4347,2167,148,168,2023-08-31,3,317.15
4348,2167,148,180,2023-08-31,2,404.51
4349,2168,877,53,2024-07-07,3,195.42
4350,2168,877,143,2024-07-07,3,113.09
4351,2168,877,69,2024-07-07,4,237.08
4352,2169,501,166,2025-01-12,4,332.05
4353,2170,762,127,2025-06-22,2,191.09
4354,2170,762,42,2025-06-22,4,279.92
4355,2170,762,75,2025-06-22,2,35.39
4356,2171,585,67,2023-12-07,3,308.44
4357,2172,831,128,2025-03-04,5,448.51
4358,2172,831,184,2025-03-04,1,369.04
4359,2172,831,47,2025-03-04,4,362.05
4360,2173,845,150,2025-05-18,4,466.77
4361,2173,845,1,2025-05-18,2,205.80
4362,2173,845,147,2025-05-18,2,389.72
4363,2174,72,15,2023-06-15,3,166.05
4364,2174,72,64,2023-06-15,5,264.05
4365,2175,778,128,2024-06-23,1,448.51
4366,2175,778,55,2024-06-23,4,291.07
4367,2176,917,84,2025-04-17,2,12.02
4368,2176,917,149,2025-04-17,5,328.16
4369,2176,917,133,2025-04-17,2,132.37
4370,2177,153,173,2023-01-29,1,247.16
4371,2178,813,102,2024-01-09,1,239.91
4372,2179,193,10,2023-06-27,1,285.76
4373,2179,193,68,2023-06-27,5,269.83
4374,2179,193,126,2023-06-27,5,47.75
4375,2180,907,133,2024-04-21,5,132.37
4376,2180,907,130,2024-04-21,5,331.93
4377,2180,907,113,2024-04-21,3,233.24
4378,2181,216,190,2024-12-10,3,230.80
4379,2181,216,171,2024-12-10,5,22.66
4380,2181,216,92,2024-12-10,2,419.61
4381,2182,653,101,2024-07-01,1,192.99
4382,2183,207,72,2023-01-18,3,148.15
4383,2184,945,166,2024-02-02,1,332.05
4384,2185,876,147,2025-03-24,3,389.72
4385,2185,876,29,2025-03-24,4,360.30
4386,2185,876,18,2025-03-24,3,39.45
4387,2186,977,187,2023-08-04,5,125.12
4388,2187,24,39,2025-03-08,5,205.98
4389,2188,798,151,2025-01-17,3,136.88
4390,2189,25,78,2023-04-05,2,405.39
4391,2189,25,123,2023-04-05,3,33.15
4392,2189,25,168,2023-04-05,5,317.15
4393,2190,59,51,2024-09-18,1,313.50
4394,2191,426,22,2024-04-26,2,444.18
4395,2191,426,176,2024-04-26,5,483.44
4396,2191,426,128,2024-04-26,1,448.51
4397,2192,991,38,2023-04-28,4,314.47
4398,2192,991,13,2023-04-28,2,370.98
4399,2192,991,188,2023-04-28,2,12.10
4400,2193,213,31,2023-06-11,4,307.68
4401,2194,478,170,2025-02-09,2,368.98
4402,2194,478,14,2025-02-09,1,61.58
4403,2195,790,173,2025-02-02,1,247.16
4404,2195,790,30,2025-02-02,1,495.18
4405,2195,790,98,2025-02-02,4,30.99
4406,2196,133,11,2023-07-05,1,274.53
4407,2197,739,115,2023-02-02,2,262.37
4408,2197,739,186,2023-02-02,3,454.04
4409,2197,739,170,2023-02-02,5,368.98
4410,2198,955,51,2023-09-12,5,313.50
4411,2198,955,192,2023-09-12,2,409.80
4412,2199,301,50,2024-08-08,4,430.77
4413,2200,346,138,2023-08-02,1,93.07
4414,2200,346,170,2023-08-02,2,368.98
4415,2201,667,171,2025-06-16,3,22.66
4416,2201,667,199,2025-06-16,5,171.06
4417,2202,154,73,2025-02-21,2,349.04
4418,2203,93,6,2023-10-19,5,276.22
4419,2204,405,135,2024-10-02,2,194.48
4420,2204,405,87,2024-10-02,1,404.87
4421,2204,405,148,2024-10-02,3,448.76
4422,2205,154,74,2024-09-02,4,364.84
4423,2206,18,152,2025-05-10,2,452.78
4424,2207,868,90,2024-01-11,4,174.70
4425,2207,868,17,2024-01-11,1,157.47
4426,2207,868,55,2024-01-11,5,291.07
4427,2208,354,200,2023-05-12,5,140.57
4428,2208,354,128,2023-05-12,1,448.51
4429,2208,354,199,2023-05-12,1,171.06
4430,2209,993,31,2024-04-09,2,307.68
4431,2210,196,92,2024-03-10,5,419.61
4432,2210,196,84,2024-03-10,5,12.02
4433,2211,397,196,2023-11-11,2,165.49
4434,2211,397,55,2023-11-11,1,291.07
4435,2212,965,191,2023-03-18,2,418.49
4436,2212,965,7,2023-03-18,2,194.98
4437,2213,953,109,2023-02-25,1,307.18
4438,2213,953,93,2023-02-25,5,386.32
4439,2214,491,143,2023-08-25,4,113.09
4440,2215,62,154,2023-06-20,5,241.67
4441,2215,62,16,2023-06-20,4,411.89
4442,2216,739,111,2023-03-29,4,402.14
4443,2216,739,152,2023-03-29,1,452.78
4444,2216,739,106,2023-03-29,2,481.06
4445,2217,130,73,2025-05-30,5,349.04
4446,2218,968,88,2023-04-20,3,392.34
4447,2218,968,67,2023-04-20,2,308.44
4448,2218,968,176,2023-04-20,1,483.44
4449,2219,719,74,2024-12-28,1,364.84
4450,2220,61,5,2023-05-08,5,123.08
4451,2221,930,128,2024-02-20,5,448.51
4452,2221,930,197,2024-02-20,4,164.18
4453,2222,434,79,2025-03-16,5,146.96
4454,2222,434,17,2025-03-16,3,157.47
4455,2223,605,200,2024-11-24,3,140.57
4456,2223,605,96,2024-11-24,3,31.88
4457,2224,864,64,2023-06-26,3,264.05
4458,2224,864,123,2023-06-26,1,33.15
4459,2225,857,65,2025-04-09,4,126.38
4460,2226,3,12,2023-04-24,5,90.67
4461,2226,3,16,2023-04-24,1,411.89
4462,2227,126,54,2023-02-09,1,96.96
4463,2227,126,189,2023-02-09,4,452.80
4464,2227,126,142,2023-02-09,2,76.21
4465,2228,461,71,2024-02-13,1,213.39
4466,2229,166,133,2024-03-09,1,132.37
4467,2229,166,140,2024-03-09,1,307.09
4468,2230,100,187,2025-04-11,3,125.12
4469,2230,100,115,2025-04-11,1,262.37
4470,2230,100,38,2025-04-11,5,314.47
4471,2231,890,28,2025-01-07,3,459.65
4472,2232,63,22,2024-04-19,2,444.18
4473,2232,63,131,2024-04-19,1,321.19
4474,2232,63,105,2024-04-19,4,194.08
4475,2233,253,119,2023-02-25,2,265.00
4476,2234,82,74,2023-02-18,3,364.84
4477,2234,82,136,2023-02-18,3,497.99
4478,2235,308,103,2023-07-24,2,267.56
4479,2235,308,30,2023-07-24,2,495.18
4480,2236,18,112,2024-08-01,2,328.89
4481,2237,545,136,2025-05-30,3,497.99
4482,2237,545,115,2025-05-30,4,262.37
4483,2238,440,65,2024-09-02,4,126.38
4484,2238,440,8,2024-09-02,2,108.07
4485,2238,440,31,2024-09-02,5,307.68
4486,2239,342,172,2023-07-23,2,361.26
4487,2240,413,113,2023-06-10,3,233.24
4488,2240,413,112,2023-06-10,4,328.89
4489,2240,413,112,2023-06-10,2,328.89
4490,2241,362,17,2024-08-22,5,157.47
4491,2242,851,180,2023-05-22,4,404.51
4492,2243,33,69,2023-02-28,4,237.08
4493,2244,436,80,2023-04-13,3,67.77
4494,2244,436,161,2023-04-13,5,185.84
4495,2245,774,30,2023-03-11,1,495.18
4496,2246,603,171,2024-05-12,4,22.66
4497,2246,603,32,2024-05-12,3,424.57
4498,2247,21,168,2025-02-05,3,317.15
4499,2248,242,197,2024-07-10,5,164.18
4500,2248,242,18,2024-07-10,5,39.45
4501,2248,242,194,2024-07-10,3,36.23
4502,2249,4,64,2023-11-19,1,264.05
4503,2249,4,82,2023-11-19,2,129.76
4504,2249,4,11,2023-11-19,3,274.53
4505,2250,624,10,2024-05-28,5,285.76
